blh,type,family,common_name,genus,organism,primer,OTU ,sequences,blh_mix_count,time_period,year,date,region,state,host_plant,BCTV,CPt,S_citri
41,Weed,Asteraceae,Pineapple weed,Matricaria,Matricaria matricarioides,ITS,1,64,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Weed,Asteraceae,Pineapple weed,Matricaria,Matricaria matricarioides,ITS,1,64,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,8,2,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
41,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,8,2,3,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,4,5,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,6,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,3,6,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,7,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,2,6,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,43,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Tree,Salicaceae,Willow,Salix,Salix myrsinifolia,ITS,8,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
40,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,5,5,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
39,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,8,27,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
39,Weed,Apiaceae,Hog fennel,Peucedanum,Peucedanum terebinthaceum,ITS,5,66,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
39,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,3,12,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
39,Mustard,Brassicaceae,Tumble mustard,Sisymbrium,Sisymbrium loeselii,ITS,5,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
39,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,7,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,9,4,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,1,21,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,18,8,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,9,23,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Mustard,Brassicaceae,Tansyweed,Descurainia,Descurainia pinnata,ITS,4,11,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,5,8,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,6,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Grass,Poaceae,Bluegrass,Poa,Poa glauca,ITS,3,11,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
37,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,11,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Pigweed,Amaranthaceae,Smooth pigweed,Amaranthus,Amaranthus hybridus,ITS,2,5,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,8,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,7,2,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,12,6,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,16,6,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,22,199,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,5,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,6,3,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
32,Weed,Amaranthaceae,Seepweed,Suaeda,Suaeda corniculata,trnF,2,NA,5,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,14,2,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,2,30,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,7,11,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Mustard,Brassicaceae,Wild cabbage,Brassica,Brassica oleracea,ITS,9,7,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,5,12,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,8,8,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,16,17,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Weed,Fabaceae,Sainfoin,Onobrychis,Onobrychis viciifolia,ITS,25,7,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,12,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Grass,Poaceae,Bluegrass,Poa,Poa glauca,ITS,24,8,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,1,31,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
18,Crop,Solanaceae,Tomato,Solanum,Solanum lycopersicum,ITS,3,23,4,June,2022,6/7/2022,Prosser,WA,Cannabis,1,0,0
12,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,10,37,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,7,3,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,14,6,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Weed,Asteraceae,Prickly Lettuce,Lactuca,Lactuca serriola,ITS,3,13,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,6,3,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Nightshade,Solanaceae,Bittersweet nightshade,Solanum,Solanum dulcamara,ITS,10,2,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
12,Weed,Scrophulariaceae,Mullein,Verbascum,Verbascum thapsus,ITS,5,67,4,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
11,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,1,44,2,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
11,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,3,2,2,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
11,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,2,7,2,July,2022,7/20/2022,Prosser,WA,Cannabis,1,0,0
6,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,9,2,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,2,27,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,1,46,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,13,8,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,23,4,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Russian thistle,Amaranthaceae,Prickly Russian thistle,Kali,Kali turgidum,ITS,8,4,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,10,2,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
6,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,9,17,2,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
5,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,20,4,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
5,Lambsquarter,Amaranthaceae,White lambsquarter,Chenopodium,Chenopodium album,ITS,3,3,4,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
5,Crop,Cucurbitaceae,Cucumber,Cucumis,Cucumis sativus,ITS,5,106,4,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
5,Crop,Pedaliaceae,Sesame,Sesamum,Sesamum indicum,ITS,5,2,4,July,2022,7/20/2022,Othello,WA,Cannabis,0,0,0
R5,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,7,2,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Grass,Poaceae,Cheatgrass,Bromus,Bromus tectorum,ITS,6,3,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,3,14,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Grass,Poaceae,Crabgrass,Digitaria,Digitaria ciliaris,ITS,1,58,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,4,6,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,44,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R5,Nightshade,Solanaceae,Black nightshade,Solanum,Solanum nigrum,ITS,5,5,1,May,2024,5/21/2024,Hermiston,OR,Potato,0,0,0
R2,Weed,Amaryllidaceae,Wild onion,Allium,Allium pskemense,ITS,2,6,1,May,2024,5/13/2024,Hermiston,OR,Potato,0,0,0
R2,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,12,1,May,2024,5/13/2024,Hermiston,OR,Potato,0,0,0
R2,Tree,Malvaceae,Cacao,Theobroma,Theobroma cacao,ITS,3,3,1,May,2024,5/13/2024,Hermiston,OR,Potato,0,0,0
R11,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,3,1,July,2024,7/30/2024,Hermiston,OR,Potato,0,0,0
R11,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,10,1,July,2024,7/30/2024,Hermiston,OR,Potato,0,0,0
R11,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,3,2,1,July,2024,7/30/2024,Hermiston,OR,Potato,0,0,0
N35,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,199,39,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,12053,24557,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,60,6,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,52,8,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Kochia,Amaranthaceae,Kochia,Kochia,Kochia salsoloides,ITS,64,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,114,67,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N35,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,363,112,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N33,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,73,7,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N33,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1251,5662,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N33,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,52,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N33,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,2,61,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,74,22,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3002,11456,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,25,61,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,81,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Tree,Cupressaceae,Prickly juniper,Juniperus,Juniperus navicularis,ITS,83,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Kochia,Amaranthaceae,Kochia,Kochia,Kochia salsoloides,ITS,31,17,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Tree,Musaceae,Banana,Musa,Musa acuminata,ITS,213,23,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,86,87,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N31,Tree,Combretaceae,Hollock,Terminalia,Terminalia myriocarpa,trnF,66,91,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia eriophora,ITS,259,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,348,50,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,10,26,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,45303,39902,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,175,3,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Grass,Poaceae,Barnyard grass,Echinochloa,Echinochloa oryzoides,ITS,303,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Crop,Fabaceae,Soybean,Glycine,Glycine max,ITS,308,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Grass,Poaceae,Ryegrass annual,Lolium,Lolium rigidum,ITS,307,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,677,144,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Crop,Fabaceae,Lima bean,Phaseolus,Phaseolus lunatus,ITS,50,10,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,96,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Weed,Plantaginaceae,Plantain,Plantago,Plantago lanceolata,ITS,651,148,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N26,Weed,Asteraceae,Cocklebur,Xanthium,Xanthium strumarium,ITS,39,24,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,0,0,0
N24,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,58,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,2,,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1631,5022,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,14,43,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,18,9,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Tree,Juglandaceae,Walnut,Juglans,Juglans regia,ITS,31,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N24,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,32,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia prostrata,ITS,103,14,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,3,11,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,2650,10983,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,50,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Mustard,Brassicaceae,Wild mustard,Brassica,Brassica rapa,ITS,44,7,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,145,5,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,65,2,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Weed,Asteraceae,Fleabane,Erigeron,Erigeron leptorhizon,ITS,64,3,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,125,6,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,48,6,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,8,59,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
N19,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,130,30,1,August,2024,8/20/2024,Nampa,ID,Alfalfa,1,0,0
14.3,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,3,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
14.3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,1,72,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
14.3,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,2,6,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
14.1,Crop,Fabaceae,Bean,Phaseolus,Phaseolus vulgaris,ITS,97,15,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
14.1,Crop,Fabaceae,Lima bean,Phaseolus,Phaseolus lunatus,ITS,415,1459,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
14.1,Tree,Malvaceae,Cacao,Theobroma,Theobroma cacao,ITS,16,3,1,August,2024,8/6/2024,Fruita,CO,Cannabis,1,0,0
10.7,Weed,Apiaceae,Hog fennel,Peucedanum,Peucedanum terebinthaceum,ITS,4,67,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.7,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,6,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.7,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,2,7,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,10,5,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Mustard,Brassicaceae,Wild mustard,Brassica,Brassica rapa,ITS,15,3,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,17,2,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,11,31,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,trnF,2,,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,8,6,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Weed,Asteraceae,Fleabane,Erigeron,Erigeron leptorhizon,ITS,9,6,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Weed,Apiaceae,Hog fennel,Peucedanum,Peucedanum terebinthaceum,ITS,17,33,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,140,498,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,13,4,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Potato,Solanaceae,Potato,Solanum,Solanum tuberosum,ITS,2,53,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
10.5,Nightshade,Solanaceae,Wild tomato,Solanum,Solanum cheesmaniae,ITS,11,43,1,April,2024,4/30/2024,Fruita,CO,Cannabis,0,0,0
7.1,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,5,2,1,July,2024,7/2/2024,Ft Collins,CO,Cannabis,0,0,0
7.1,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,2,8,1,July,2024,7/2/2024,Ft Collins,CO,Cannabis,0,0,0
7.1,Crop,Fabaceae,Alfalfa,Medicago,Medicago sativa,ITS,7,169,1,July,2024,7/2/2024,Ft Collins,CO,Cannabis,0,0,0
7.1,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,4,3,1,July,2024,7/2/2024,Ft Collins,CO,Cannabis,0,0,0
7.1,Russian thistle,Amaranthaceae,Russian thistle,Salsola,Salsola tragus,ITS,3,4,1,July,2024,7/2/2024,Ft Collins,CO,Cannabis,0,0,0
6.5,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,2,6,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.5,Mustard,Brassicaceae,Blue mustard,Chorispora,Chorispora tenella,ITS,3,3,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.5,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,20,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.4,Weed,Amaryllidaceae,Wild leek,Allium,Allium ampeloprasum,ITS,4,4,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.4,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,3,16,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.4,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,28,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.4,Weed,Convolvulaceae,Field Bindweed,Convolvulus,Convolvulus arvensis,ITS,5,2,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.4,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,22,562,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,6,2,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Weed,Amaranthaceae,Licorice plant,Blitum,Blitum petiolare,ITS,3,4,1,June,2024,6/19/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Mustard,Brassicaceae,Ethiopian mustard,Brassica,Brassica carinata,ITS,5,3,1,June,2024,6/20/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Cannabis,Cannabaceae,Cannabis,Cannabis,Cannabis sativa,ITS,2,5,1,June,2024,6/21/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Mustard,Brassicaceae,Flixweed,Descurainia,Descurainia sophia,ITS,4,3,1,June,2024,6/22/2024,Ft Collins,CO,Cannabis,0,0,0
6.3,Crop,Fabaceae,Pea,Pisum,Pisum sativum,ITS,1,15,1,June,2024,6/23/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,trnF,2,3,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
6.1,Kochia,Amaranthaceae,Kochia ,Bassia,Bassia scoparia,ITS,1537,1351,1,June,2024,6/18/2024,Ft Collins,CO,Cannabis,0,0,0
